,PAGE_ID,NAME,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR,universe,UNIVERSE
2768,153381,Sylvia Kandrey (New Earth),,Good Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,8,"1988, November",1988.0,DC,
2769,19947,Beautia Sivana (New Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,8,"1987, April",1987.0,DC,
2770,3604,Connie Noleski (New Earth),,,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,8,1987,1987.0,DC,
2771,208483,Derek Tolliver (New Earth),Public Identity,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1987, October",1987.0,DC,
2772,61461,Judson Caspian (New Earth),Secret Identity,Neutral Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1987, June",1987.0,DC,
2773,119893,Marnie Herrs (New Earth),,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,8,"1987, May",1987.0,DC,
2774,304221,Paul Sloan (New Earth),Public Identity,Bad Characters,Red Eyes,,Male Characters,Heterosexual Character,Living Characters,8,"1987, November",1987.0,DC,
2775,120115,Bolshoi (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1986, August",1986.0,DC,
2776,23682,Emmett Vale (New Earth),Public Identity,,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,8,"1986, October",1986.0,DC,
2777,274287,Mary Frances Cassidy (New Earth),Public Identity,Bad Characters,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,8,"1986, March",1986.0,DC,
2778,119906,Molotov (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1986, August",1986.0,DC,
2779,27552,Blindside (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1985, June",1985.0,DC,
2780,86890,John Monroe (New Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1985, August",1985.0,DC,
2781,383066,Joseph Richani (New Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1985, February",1985.0,DC,
2782,85167,Armando Ramone (New Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1984, December",1984.0,DC,
2783,332416,Claudius Tull (New Earth),Public Identity,Bad Characters,,White Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1984, October",1984.0,DC,
2784,81107,Henry Cannon (New Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,8,"1984, April",1984.0,DC,
2785,81105,Marschall Saber (New Earth),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,Homosexual Characters,Living Characters,8,"1984, April",1984.0,DC,
2786,153347,Maseo Yamashiro (New Earth),,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1984, June",1984.0,DC,
2787,42726,Droxelle (New Earth),Secret Identity,Good Characters,White Eyes,White Hair,Female Characters,Heterosexual Character,Living Characters,8,"1983, October",1983.0,DC,
2788,159152,Herbert Hynde (New Earth),,Bad Characters,Red Eyes,Grey Hair,Male Characters,Heterosexual Character,Living Characters,8,"1983, November",1983.0,DC,
2789,117945,Meadlux (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1983, October",1983.0,DC,
2790,378376,Viktor Markov (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1983, August",1983.0,DC,
2791,101975,Kerry Austin (New Earth),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1982, February",1982.0,DC,
2792,131434,Lani Gilbert (New Earth),,Bad Characters,Green Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,8,"1982, September",1982.0,DC,
2793,7229,Emmylou Hartley (Earth-One),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Character,Living Characters,8,"1981, July",1981.0,DC,
2794,13068,Peter Pauling (New Earth),Public Identity,Bad Characters,,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1981, November",1981.0,DC,
2795,127906,Aram Al Ashir (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1979, September",1979.0,DC,
2796,7106,Long Round (New Earth),,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1979, February",1979.0,DC,
2797,374196,Ashiya (New Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,8,"1978, January",1978.0,DC,
2798,11889,Clay Stoner (New Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1978, September",1978.0,DC,
2799,3389,Wallace Hapgood (New Earth),,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1978, June",1978.0,DC,
2800,84964,Construct (New Earth),Public Identity,Bad Characters,Red Eyes,,Genderless Characters,Heterosexual Character,Living Characters,8,"1977, May",1977.0,DC,
2801,64924,Jezebelle of New Genesis (New Earth),Secret Identity,Good Characters,Yellow Eyes,Red Hair,Female Characters,Heterosexual Character,Deceased Characters,8,"1977, July",1977.0,DC,
2802,228627,Horgan (New Earth),,Good Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,8,"1975, December",1975.0,DC,
2803,10096,Brute of the Dreaming (New Earth),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1974, December",1974.0,DC,
2804,148720,Glob of the Dreaming (New Earth),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1974, December",1974.0,DC,
2805,160978,Benjamin Gruener (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1971, December",1971.0,DC,
2806,237761,Shaligo (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1971, May",1971.0,DC,
2807,2705,Wandjina (New Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,Heterosexual Character,Deceased Characters,8,"1971, February",1971.0,DC,
2808,262759,Yango (New Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1970, October",1970.0,DC,
2809,11828,Lucian Crawley (New Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1969, March",1969.0,DC,
2810,373003,Taj-Ze (New Earth),Public Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1969, February",1969.0,DC,
2811,11819,Timothy Trench (New Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1969, February",1969.0,DC,
2812,160196,Emba (New Earth),,,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,8,"1968, May",1968.0,DC,
2813,159960,Embra (New Earth),,Good Characters,,Blond Hair,Female Characters,Heterosexual Character,Living Characters,8,"1968, May",1968.0,DC,
2814,237385,Lita Brand (New Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,8,"1968, April",1968.0,DC,
2815,253105,Narkran (New Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1968, October",1968.0,DC,
2816,131126,Remington Cord (New Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1968, August",1968.0,DC,
2817,126937,Vincent Yatz (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1968, April",1968.0,DC,
2818,16398,Doctor Cyclops (New Earth),Secret Identity,Bad Characters,Green Eyes,Grey Hair,Male Characters,Heterosexual Character,Living Characters,8,"1967, January",1967.0,DC,
2819,16392,Bug Baron (New Earth),,Bad Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1966, December",1966.0,DC,
2820,191013,Mister Esper (Earth-One),,Bad Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1966, June",1966.0,DC,
2821,10027,Phillip Hunter (New Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Heterosexual Character,Living Characters,8,"1966, April",1966.0,DC,
2822,124409,Queenie (New Earth),,Bad Characters,,,Female Characters,Heterosexual Character,Deceased Characters,8,"1966, March",1966.0,DC,
2823,138418,Shathan (New Earth),,,,,Male Characters,Heterosexual Character,Living Characters,8,"1966, April",1966.0,DC,
2824,194348,Unimaginable (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1966, February",1966.0,DC,
2825,112479,Ahk-Ton (New Earth),,Bad Characters,Black Eyes,,Male Characters,Heterosexual Character,Living Characters,8,"1965, January",1965.0,DC,
2826,159522,Johnny Blake (New Earth),Public Identity,Good Characters,,Blond Hair,Male Characters,Heterosexual Character,Living Characters,8,"1964, February",1964.0,DC,
2827,165833,Lena (New Earth),,Neutral Characters,,,Female Characters,Heterosexual Character,Living Characters,8,"1964, February",1964.0,DC,
2828,144006,Dexter Myles (New Earth),,Good Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,8,"1963, August",1963.0,DC,
2829,116621,Abner Krill (New Earth),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1962, February",1962.0,DC,
2830,283589,John Kennedy (New Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1961, May",1961.0,DC,
2831,239840,Daniel Dennis (New Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1952, February",1952.0,DC,
2832,174721,Zobar Zodiak (New Earth),,Bad Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1948, August",1948.0,DC,
2833,276946,Mordred (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1946, January",1946.0,DC,
2834,1933,Charles Halstead (New Earth),,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1945, December",1945.0,DC,
2835,285878,Gabby the Monkey (New Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,Heterosexual Character,Living Characters,8,"1941, April",1941.0,DC,
2836,116789,Ramon Solomano (New Earth),Public Identity,Bad Characters,,White Hair,Male Characters,Heterosexual Character,Deceased Characters,8,"1941, December",1941.0,DC,
2837,113537,Slugger Dunn (New Earth),,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,"1941, August",1941.0,DC,
2838,237600,Gat Benson (New Earth),Public Identity,Bad Characters,,,Male Characters,Heterosexual Character,Deceased Characters,8,"1940, February",1940.0,DC,
2839,15982,Oom (New Earth),Secret Identity,,Black Eyes,Grey Hair,,Heterosexual Character,Living Characters,8,"1940, December",1940.0,DC,
2840,35354,Gawain (New Earth),Public Identity,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,8,"1936, September",1936.0,DC,
2841,383108,Brunhilde (New Earth),,Good Characters,,,Female Characters,Heterosexual Character,Living Characters,8,,,DC,
2842,251517,Kuan Ti (New Earth),Public Identity,Good Characters,,Black Hair,Male Characters,Heterosexual Character,Living Characters,8,,,DC,
2843,291562,Kimberly Rebecki (Prime Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,7,"2012, June",2012.0,DC,
2844,199058,Anann (New Earth),Public Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,7,"2011, January",2011.0,DC,
2845,211655,Otto Netz (New Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Character,Deceased Characters,7,"2011, March",2011.0,DC,
2846,262114,Samantha Collins (New Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Character,Living Characters,7,"2011, May",2011.0,DC,
2847,202958,Bernard Venton (New Earth),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,7,"2010, December",2010.0,DC,
2848,375674,Diana Lincoln (New Earth),Public Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,Heterosexual Character,Living Characters,7,"2010, September",2010.0,DC,
2849,198937,Eldon Peck (New Earth),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,7,"2010, July",2010.0,DC,
2850,379075,Judson Pierce (New Earth),,Bad Characters,,Grey Hair,Male Characters,Heterosexual Character,Living Characters,7,"2010, September",2010.0,DC,
2851,181889,Kim Brand (New Earth),Secret Identity,Good Characters,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,7,"2010, August",2010.0,DC,
2852,282940,Lisa Jennings (New Earth),Secret Identity,Good Characters,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,7,"2010, November",2010.0,DC,
2853,248046,Porcelain Doll (New Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,Heterosexual Character,Living Characters,7,"2010, April",2010.0,DC,
2854,199822,Scythe (New Earth),,Bad Characters,,Red Hair,Male Characters,Heterosexual Character,Living Characters,7,"2010, December",2010.0,DC,
2855,281046,Sebastian Hady (New Earth),Public Identity,Neutral Characters,Black Eyes,Brown Hair,Male Characters,Heterosexual Character,Living Characters,7,"2010, January",2010.0,DC,
2856,182829,Theresa Shane (New Earth),Secret Identity,Good Characters,Yellow Eyes,,Female Characters,Heterosexual Character,Living Characters,7,"2010, August",2010.0,DC,
2857,183055,Zardor (New Earth),Secret Identity,Bad Characters,,,Male Characters,Heterosexual Character,Living Characters,7,"2010, October",2010.0,DC,
2858,146034,Amanda Beckett (New Earth),,Bad Characters,Yellow Eyes,Black Hair,Female Characters,Heterosexual Character,Living Characters,7,"2009, October",2009.0,DC,
2859,138556,Asha Del-Nar (New Earth),,Neutral Characters,,Blond Hair,Female Characters,Heterosexual Character,Living Characters,7,"2009, May",2009.0,DC,
2860,176765,Bossworth (New Earth),Secret Identity,Bad Characters,Brown Eyes,,Male Characters,Heterosexual Character,Living Characters,7,"2009, June",2009.0,DC,
2861,234046,Francisco Gracia (New Earth),Public Identity,,Black Eyes,Black Hair,Male Characters,Heterosexual Character,Living Characters,7,"2009, November",2009.0,DC,
2862,174360,Hraalkar (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Deceased Characters,7,"2009, September",2009.0,DC,
2863,315018,M.J. Lane (New Earth),,Good Characters,,,Male Characters,Heterosexual Character,Living Characters,7,"2009, July",2009.0,DC,
2864,150140,Mirabai (New Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Character,Living Characters,7,"2009, July",2009.0,DC,
2865,94578,Poprocket (New Earth),Secret Identity,,Blue Eyes,Pink Hair,Female Characters,Heterosexual Character,Living Characters,7,"2009, January",2009.0,DC,
2866,259176,Seth Aiden (New Earth),Secret Identity,Good Characters,Yellow Eyes,,Male Characters,Heterosexual Character,Living Characters,7,"2009, December",2009.0,DC,
2867,230087,Whip (New Earth),Secret Identity,Bad Characters,,Brown Hair,Female Characters,Heterosexual Character,Living Characters,7,"2009, May",2009.0,DC,
